НвАЭС2  АРМ ПЗ (10CWH10)
Имя пользователя: PLS, Имя протокола: cfdi_nvate_diskret 
Создано: 04.08.2016 09:36:33, Выборка: 04.08.16 09:00:00 - 04.08.16 09:10:00
Время	KKS	Знач	Ед.изм	Дост	Описание	
04.08.16 03:00:45,885	10LCQ51AA040_F1#3	НЕТ		повт.нд	Несоответствие состояния ОТКРЫТО исполнительного механизма команде ЗАКРЫТЬ. Требует квитирования.|СДУВКА 10LCQ51AT002	
04.08.16 03:00:45,885	10LCQ51AA040_F1#4	НЕТ		повт.нд	Неисправность схемы управления|СДУВКА 10LCQ51AT002	
04.08.16 03:00:45,885	10LCQ51AA040_F1#5	НЕТ		повт.нд	Тестовый режим|СДУВКА 10LCQ51AT002	
04.08.16 03:00:45,885	10LCQ51AA040_F1#6	НЕТ		повт.нд	Снижение напряжения питания|СДУВКА 10LCQ51AT002	
04.08.16 03:00:45,885	10LCQ51AA040_F1#7	НЕТ		повт.нд	Неисправность цепей командных выходов|СДУВКА 10LCQ51AT002	
04.08.16 03:00:45,885	10LCQ51AA040_F2#0	НЕТ		повт.нд	Местное управление|СДУВКА 10LCQ51AT002	
04.08.16 03:00:45,885	10LCQ51AA040_F2#1	НЕТ		повт.нд	Неисправность цепей сигналов концевых выключателей|СДУВКА 10LCQ51AT002	
04.08.16 03:00:45,885	10LCQ51AA040_F2#2	НЕТ		повт.нд	Неисправность цепей сигналов моментных муфт|СДУВКА 10LCQ51AT002	
04.08.16 03:00:45,885	10LCQ51AA040_F2#3	НЕТ		повт.нд	Превышен момент в направлении ЗАКРЫТО|СДУВКА 10LCQ51AT002	
04.08.16 03:00:45,885	10LCQ51AA040_F2#4	НЕТ		повт.нд	Превышен момент в направлении ОТКРЫТО|СДУВКА 10LCQ51AT002	
04.08.16 03:00:45,885	10LCQ51AA041_F0#5	НЕТ		повт.нд	Обобщенный сигнал неисправности управления|СДУВКА 10LCQ51AT002	
04.08.16 03:00:45,885	10LCQ51AA041_F1#0	НЕТ		повт.нд	Превышение контрольного времени в направлении ЗАКРЫТО|СДУВКА 10LCQ51AT002	
04.08.16 03:00:45,885	10LCQ51AA041_F1#1	НЕТ		повт.нд	Превышение контрольного времени в направлении ОТКРЫТО|СДУВКА 10LCQ51AT002	
04.08.16 03:00:45,885	10LCQ51AA041_F1#2	НЕТ		повт.нд	Несоответствие состояния ЗАКРЫТО исполнительного механизма команде ОТКРЫТЬ. Требует квитирования.|СДУВКА 10LCQ51AT002	
04.08.16 03:00:45,885	10LCQ51AA041_F1#3	НЕТ		повт.нд	Несоответствие состояния ОТКРЫТО исполнительного механизма команде ЗАКРЫТЬ. Требует квитирования.|СДУВКА 10LCQ51AT002	
04.08.16 03:00:45,885	10LCQ51AA041_F1#4	НЕТ		повт.нд	Неисправность схемы управления|СДУВКА 10LCQ51AT002	
04.08.16 03:00:45,885	10LCQ51AA041_F1#5	НЕТ		повт.нд	Тестовый режим|СДУВКА 10LCQ51AT002	
04.08.16 03:00:45,885	10LCQ51AA041_F1#6	НЕТ		повт.нд	Снижение напряжения питания|СДУВКА 10LCQ51AT002	
04.08.16 03:00:45,885	10LCQ51AA041_F1#7	НЕТ		повт.нд	Неисправность цепей командных выходов|СДУВКА 10LCQ51AT002	
04.08.16 03:00:45,885	10LCQ51AA041_F2#0	НЕТ		повт.нд	Местное управление|СДУВКА 10LCQ51AT002	
04.08.16 03:00:45,885	10LCQ51AA041_F2#1	НЕТ		повт.нд	Неисправность цепей сигналов концевых выключателей|СДУВКА 10LCQ51AT002	
04.08.16 03:00:45,885	10LCQ51AA041_F2#2	НЕТ		повт.нд	Неисправность цепей сигналов моментных муфт|СДУВКА 10LCQ51AT002	
04.08.16 03:00:45,885	10LCQ51AA041_F2#3	НЕТ		повт.нд	Превышен момент в направлении ЗАКРЫТО|СДУВКА 10LCQ51AT002	
04.08.16 03:00:45,885	10LCQ51AA041_F2#4	НЕТ		повт.нд	Превышен момент в направлении ОТКРЫТО|СДУВКА 10LCQ51AT002	
04.08.16 03:00:45,885	10LCQ51AA042_F0#5	НЕТ		повт.нд	Обобщенный сигнал неисправности управления|КОНТРОЛЬНЫЙ ДРЕНАЖ	
04.08.16 03:00:45,885	10LCQ51AA042_F1#0	НЕТ		повт.нд	Превышение контрольного времени в направлении ЗАКРЫТО|КОНТРОЛЬНЫЙ ДРЕНАЖ	
04.08.16 03:00:45,885	10LCQ51AA042_F1#1	НЕТ		повт.нд	Превышение контрольного времени в направлении ОТКРЫТО|КОНТРОЛЬНЫЙ ДРЕНАЖ	
04.08.16 03:00:45,885	10LCQ51AA042_F1#2	НЕТ		повт.нд	Несоответствие состояния ЗАКРЫТО исполнительного механизма команде ОТКРЫТЬ. Требует квитирования.|КОНТРОЛЬНЫЙ ДРЕНАЖ	
04.08.16 03:00:45,885	10LCQ51AA042_F1#3	НЕТ		повт.нд	Несоответствие состояния ОТКРЫТО исполнительного механизма команде ЗАКРЫТЬ. Требует квитирования.|КОНТРОЛЬНЫЙ ДРЕНАЖ	
04.08.16 03:00:45,885	10LCQ51AA042_F1#4	НЕТ		повт.нд	Неисправность схемы управления|КОНТРОЛЬНЫЙ ДРЕНАЖ	
04.08.16 03:00:45,885	10LCQ51AA042_F1#5	НЕТ		повт.нд	Тестовый режим|КОНТРОЛЬНЫЙ ДРЕНАЖ	
04.08.16 03:00:45,885	10LCQ51AA042_F1#6	НЕТ		повт.нд	Снижение напряжения питания|КОНТРОЛЬНЫЙ ДРЕНАЖ	
04.08.16 03:00:45,885	10LCQ51AA042_F1#7	НЕТ		повт.нд	Неисправность цепей командных выходов|КОНТРОЛЬНЫЙ ДРЕНАЖ	
04.08.16 03:00:45,885	10LCQ51AA042_F2#0	НЕТ		повт.нд	Местное управление|КОНТРОЛЬНЫЙ ДРЕНАЖ	
04.08.16 03:00:45,885	10LCQ51AA042_F2#1	НЕТ		повт.нд	Неисправность цепей сигналов концевых выключателей|КОНТРОЛЬНЫЙ ДРЕНАЖ	
04.08.16 03:00:45,885	10LCQ51AA042_F2#2	НЕТ		повт.нд	Неисправность цепей сигналов моментных муфт|КОНТРОЛЬНЫЙ ДРЕНАЖ	
04.08.16 03:00:45,885	10LCQ51AA042_F2#3	НЕТ		повт.нд	Превышен момент в направлении ЗАКРЫТО|КОНТРОЛЬНЫЙ ДРЕНАЖ	
04.08.16 03:00:45,885	10LCQ51AA042_F2#4	НЕТ		повт.нд	Превышен момент в направлении ОТКРЫТО|КОНТРОЛЬНЫЙ ДРЕНАЖ	
04.08.16 03:00:45,885	10LCQ51CH001VL0_B0#0	НЕТ		повт.нд	Дистанционная команда 51AT001|ПРЕДВЫБ РАБ ФИЛЬТРА	
04.08.16 03:00:45,885	10LCQ51CH001VL0_B0#1	НЕТ		повт.нд	Дистанционная команда 51AT002|ПРЕДВЫБ РАБ ФИЛЬТРА	
04.08.16 03:00:45,885	10LCQ51CH001VL0_B0#2	НЕТ		повт.нд	Дистанционная команда ВЫКЛ|ПРЕДВЫБ РАБ ФИЛЬТРА	
04.08.16 03:00:45,885	10LCQ51CH001VL0_F0#4	НЕТ		повт.нд	Блокировка обработки прикладной структуры|ПРЕДВЫБ РАБ ФИЛЬТРА	
04.08.16 03:00:45,885	10LCQ51CH001VL0_F0#5	НЕТ		повт.нд	Обобщенный сигнал неисправности управления|ПРЕДВЫБ РАБ ФИЛЬТРА	
04.08.16 03:00:45,885	10LCQ51CH001VL0_F0#8	НЕТ		повт.нд	Неисправность модуля|ПРЕДВЫБ РАБ ФИЛЬТРА	
04.08.16 03:00:45,885	10LCQ51CH001VL0_F0#9	НЕТ		повт.нд	Неправильный тип модуля|ПРЕДВЫБ РАБ ФИЛЬТРА	
04.08.16 03:00:45,885	10LCQ51CH001VL0_F0#10	НЕТ		повт.нд	Отказ модуля|ПРЕДВЫБ РАБ ФИЛЬТРА	
04.08.16 03:00:45,885	10LCQ51CH001VL0_F0#11	НЕТ		повт.нд	Ошибка стыковки модуля|ПРЕДВЫБ РАБ ФИЛЬТРА	
04.08.16 03:00:45,885	10LCQ51CH001VL0_OU	Нет команд  пл		повт.нет	ПРЕДВЫБ РАБ ФИЛЬТРА	
04.08.16 03:00:45,885	10LCQ51CH001VL0_Z0#0	НЕТ		повт.нд	51AT001|ПРЕДВЫБ РАБ ФИЛЬТРА	
04.08.16 03:00:45,885	10LCQ51CH001VL0_Z0#1	НЕТ		повт.нд	51AT002|ПРЕДВЫБ РАБ ФИЛЬТРА	
04.08.16 03:00:45,885	10LCQ51CH001VL0_Z0#2	ДА		повт.нд	ВЫКЛ|ПРЕДВЫБ РАБ ФИЛЬТРА	
04.08.16 03:00:45,885	10LCQ51CP001_XH01	НЕТ		повт.дост	DP НА 10LCQ51AT001 >0.35 МПА	
04.08.16 03:00:45,885	10LCQ51CP002_XH01	НЕТ		повт.дост	DP НА 10LCQ51AT002 >0.35 МПА	
04.08.16 03:00:45,885	10LCQ51CP003_XH01	НЕТ		повт.дост	P ПЛОТН 10LCQ51AT001 >2.5 МПА	
04.08.16 03:00:45,885	10LCQ51CP004_XH01	НЕТ		повт.дост	P ПЛОТН 10LCQ51AT002 >2.5 МПА	
04.08.16 03:00:45,885	10LCQ51EB001_B0#0	НЕТ		повт.нд	Дистанционная команда ДИСТАНЦИОННЫЙ РЕЖИМ|ШП ПЕРЕКЛ ФИЛ LCQ51	
04.08.16 03:00:45,885	10LCQ51EB001_B0#1	НЕТ		повт.нд	Дистанционная команда АВТОМАТИЧЕСКИЙ РЕЖИМ|ШП ПЕРЕКЛ ФИЛ LCQ51	
04.08.16 03:00:45,885	10LCQ51EB001_B0#2	НЕТ		повт.нд	Дистанционная команда ПАРАЛЛЕЛЬНЫЙ РЕЖИМ|ШП ПЕРЕКЛ ФИЛ LCQ51	
04.08.16 03:00:45,885	10LCQ51EB001_B0#3	НЕТ		повт.нд	Дистанционная команда ОСТАНОВ|ШП ПЕРЕКЛ ФИЛ LCQ51	
04.08.16 03:00:45,885	10LCQ51EB001_B0#4	НЕТ		повт.нд	Дистанционная команда ПУСК|ШП ПЕРЕКЛ ФИЛ LCQ51	
04.08.16 03:00:45,885	10LCQ51EB001_B1#0	НЕТ		повт.нд	Номер следующего шага бит 0|ШП ПЕРЕКЛ ФИЛ LCQ51	
04.08.16 03:00:45,885	10LCQ51EB001_B1#1	НЕТ		повт.нд	Номер следующего шага бит 1|ШП ПЕРЕКЛ ФИЛ LCQ51	
04.08.16 03:00:45,885	10LCQ51EB001_B1#2	НЕТ		повт.нд	Номер следующего шага бит 2|ШП ПЕРЕКЛ ФИЛ LCQ51	
04.08.16 03:00:45,885	10LCQ51EB001_B1#3	НЕТ		повт.нд	Номер следующего шага бит 3|ШП ПЕРЕКЛ ФИЛ LCQ51	
04.08.16 03:00:45,885	10LCQ51EB001_B1#4	НЕТ		повт.нд	Номер следующего шага бит 4|ШП ПЕРЕКЛ ФИЛ LCQ51	
04.08.16 03:00:45,885	10LCQ51EB001_B1#5	НЕТ		повт.нд	Номер следующего шага бит 5|ШП ПЕРЕКЛ ФИЛ LCQ51	
04.08.16 03:00:45,885	10LCQ51EB001_B1#6	НЕТ		повт.нд	Номер следующего шага бит 6|ШП ПЕРЕКЛ ФИЛ LCQ51	
04.08.16 03:00:45,885	10LCQ51EB001_B1#7	НЕТ		повт.нд	Дистанционная команда ПРИНУДИТЕЛЬНЫЙ РЕЖИМ|ШП ПЕРЕКЛ ФИЛ LCQ51	
04.08.16 03:00:45,885	10LCQ51EB001_F0#1	НЕТ		повт.нд	Обобщенная неисправность подгруппового управления|ШП ПЕРЕКЛ ФИЛ LCQ51	
04.08.16 03:00:45,885	10LCQ51EB001_F0#4	НЕТ		повт.нд	Блокировка обработки прикладной структуры|ШП ПЕРЕКЛ ФИЛ LCQ51	
04.08.16 03:00:45,885	10LCQ51EB001_F0#5	НЕТ		повт.нд	Обобщенный сигнал неисправности управления|ШП ПЕРЕКЛ ФИЛ LCQ51	
04.08.16 03:00:45,885	10LCQ51EB001_F0#8	НЕТ		повт.нд	Неисправность модуля|ШП ПЕРЕКЛ ФИЛ LCQ51	
04.08.16 03:00:45,885	10LCQ51EB001_F0#9	НЕТ		повт.нд	Неправильный тип модуля|ШП ПЕРЕКЛ ФИЛ LCQ51	
04.08.16 03:00:45,885	10LCQ51EB001_F0#10	НЕТ		повт.нд	Отказ модуля|ШП ПЕРЕКЛ ФИЛ LCQ51	
04.08.16 03:00:45,885	10LCQ51EB001_F0#11	НЕТ		повт.нд	Ошибка стыковки модуля|ШП ПЕРЕКЛ ФИЛ LCQ51	
04.08.16 03:00:45,885	10LCQ51EB001_F1#0	НЕТ		повт.нд	Номер выполняемого шага бит 0|ШП ПЕРЕКЛ ФИЛ LCQ51	
04.08.16 03:00:45,885	10LCQ51EB001_F1#1	НЕТ		повт.нд	Номер выполняемого шага бит 1|ШП ПЕРЕКЛ ФИЛ LCQ51	
04.08.16 03:00:45,885	10LCQ51EB001_F1#2	ДА		повт.нд	Номер выполняемого шага бит 2|ШП ПЕРЕКЛ ФИЛ LCQ51	
04.08.16 03:00:45,885	10LCQ51EB001_F1#3	ДА		повт.нд	Номер выполняемого шага бит 3|ШП ПЕРЕКЛ ФИЛ LCQ51	
04.08.16 03:00:45,885	10LCQ51EB001_F1#4	НЕТ		повт.нд	Номер выполняемого шага бит 4|ШП ПЕРЕКЛ ФИЛ LCQ51	
04.08.16 03:00:45,885	10LCQ51EB001_F1#5	НЕТ		повт.нд	Номер выполняемого шага бит 5|ШП ПЕРЕКЛ ФИЛ LCQ51	
04.08.16 03:00:45,885	10LCQ51EB001_F1#6	НЕТ		повт.нд	Номер выполняемого шага бит 6|ШП ПЕРЕКЛ ФИЛ LCQ51	
04.08.16 03:00:45,885	10LCQ51EB001_F1#7	НЕТ		повт.нд	Защитная команда ОСТАНОВ|ШП ПЕРЕКЛ ФИЛ LCQ51	
04.08.16 03:00:45,885	10LCQ51EB001_F1#8	НЕТ		повт.нд	Защитная команда ПУСК|ШП ПЕРЕКЛ ФИЛ LCQ51	
04.08.16 03:00:45,885	10LCQ51EB001_F1#9	НЕТ		повт.нд	Превышение контрольного времени шага программы ОСТАНОВ|ШП ПЕРЕКЛ ФИЛ LCQ51	
04.08.16 03:00:45,885	10LCQ51EB001_F1#10	НЕТ		повт.нд	Превышение контрольного времени шага программы ПУСК|ШП ПЕРЕКЛ ФИЛ LCQ51	
04.08.16 03:00:45,885	10LCQ51EB001_F2#0	НЕТ		повт.нд	Ошибка конечного положения программы ОСТАНОВ|ШП ПЕРЕКЛ ФИЛ LCQ51	
04.08.16 03:00:45,885	10LCQ51EB001_F2#1	НЕТ		повт.нд	Ошибка конечного положения программы ПУСК|ШП ПЕРЕКЛ ФИЛ LCQ51	
04.08.16 03:00:45,885	10LCQ51EB001_F2#2	НЕТ		повт.нд	РЕЖИМ ТЕСТОВОЙ ПОДДЕРЖКИ - ПОШАГОВЫЙ РЕЖИМ|ШП ПЕРЕКЛ ФИЛ LCQ51	
04.08.16 03:00:45,885	10LCQ51EB001_OU	Нет команд  пл		повт.нет	ШП ПЕРЕКЛ ФИЛ LCQ51	
04.08.16 03:00:45,885	10LCQ51EB001_XS16	НЕТ		повт.дост	ШП В СТОРОНУ ПУСКА ЗАКОНЧЕНА	
04.08.16 03:00:45,885	10LCQ51EB001_Z0#0	ДА		повт.нд	ДИСТАНЦИОННЫЙ РЕЖИМ|ШП ПЕРЕКЛ ФИЛ LCQ51	
04.08.16 03:00:45,885	10LCQ51EB001_Z0#1	НЕТ		повт.нд	АВТОМАТИЧЕСКИЙ РЕЖИМ|ШП ПЕРЕКЛ ФИЛ LCQ51	
04.08.16 03:00:45,885	10LCQ51EB001_Z0#2	НЕТ		повт.нд	ПАРАЛЛЕЛЬНЫЙ РЕЖИМ|ШП ПЕРЕКЛ ФИЛ LCQ51	
04.08.16 03:00:45,885	10LCQ51EB001_Z0#3	НЕТ		повт.нд	Сигнал обратной связи программы ОСТАНОВ|ШП ПЕРЕКЛ ФИЛ LCQ51	
04.08.16 03:00:45,885	10LCQ51EB001_Z0#4	НЕТ		повт.нд	Сигнал обратной связи программы ПУСК|ШП ПЕРЕКЛ ФИЛ LCQ51	
04.08.16 03:00:45,885	10LCQ51EB001_Z0#6	НЕТ		повт.нд	Недостоверность состояния|ШП ПЕРЕКЛ ФИЛ LCQ51	
04.08.16 03:00:45,885	10LCQ51EB001_Z0#7	НЕТ		повт.нд	Недостоверность состояния|ШП ПЕРЕКЛ ФИЛ LCQ51	
04.08.16 03:00:45,885	10LCQ51EB001_Z0#8	НЕТ		повт.нд	Недостоверность состояния|ШП ПЕРЕКЛ ФИЛ LCQ51	
04.08.16 03:00:45,885	10LCQ51EB001_Z0#9	НЕТ		повт.нд	Недостоверность состояния|ШП ПЕРЕКЛ ФИЛ LCQ51	
04.08.16 03:00:45,885	10LCQ51EB001_Z0#10	НЕТ		повт.нд	Недостоверность состояния|ШП ПЕРЕКЛ ФИЛ LCQ51	
04.08.16 03:00:45,885	10LCQ51EE003_ZV01	ДА		повт.дост	РАЗР ОТКР АРМАТУРЫ	
04.08.16 03:00:45,885	10LCQ51EE004_ZV01	ДА		повт.дост	РАЗР ОТКР АРМАТУРЫ	
04.08.16 03:00:45,885	10LCQ52AA001_B0#0	НЕТ		повт.нд	Дистанционная команда ЗАКРЫТЬ|ОСНОВНОЙ ПОТОК	
04.08.16 03:00:45,885	10LCQ52AA001_B0#1	НЕТ		повт.нд	Дистанционная команда ОТКРЫТЬ|ОСНОВНОЙ ПОТОК	
04.08.16 03:00:45,885	10LCQ52AA001_F0#5	НЕТ		повт.нд	Обобщенный сигнал неисправности управления|ОСНОВНОЙ ПОТОК	
04.08.16 03:00:45,885	10LCQ52AA001_F1#0	НЕТ		повт.нд	Превышение контрольного времени в направлении ЗАКРЫТО|ОСНОВНОЙ ПОТОК	
04.08.16 03:00:45,885	10LCQ52AA001_F1#1	НЕТ		повт.нд	Превышение контрольного времени в направлении ОТКРЫТО|ОСНОВНОЙ ПОТОК	
04.08.16 03:00:45,885	10LCQ52AA001_F1#2	НЕТ		повт.нд	Несоответствие состояния ЗАКРЫТО исполнительного механизма команде ОТКРЫТЬ. Требует квитирования.|ОСНОВНОЙ ПОТОК	
04.08.16 03:00:45,885	10LCQ52AA001_F1#3	НЕТ		повт.нд	Несоответствие состояния ОТКРЫТО исполнительного механизма команде ЗАКРЫТЬ. Требует квитирования.|ОСНОВНОЙ ПОТОК	
04.08.16 03:00:45,885	10LCQ52AA001_F1#4	НЕТ		повт.нд	Неисправность схемы управления|ОСНОВНОЙ ПОТОК	
04.08.16 03:00:45,885	10LCQ52AA001_F1#5	НЕТ		повт.нд	Тестовый режим|ОСНОВНОЙ ПОТОК	
04.08.16 03:00:45,885	10LCQ52AA001_F1#6	НЕТ		повт.нд	Снижение напряжения питания|ОСНОВНОЙ ПОТОК	
04.08.16 03:00:45,885	10LCQ52AA001_F1#7	НЕТ		повт.нд	Неисправность цепей командных выходов|ОСНОВНОЙ ПОТОК	
04.08.16 03:00:45,885	10LCQ52AA001_F2#0	НЕТ		повт.нд	Местное управление|ОСНОВНОЙ ПОТОК	
04.08.16 03:00:45,885	10LCQ52AA001_F2#1	НЕТ		повт.нд	Неисправность цепей сигналов концевых выключателей|ОСНОВНОЙ ПОТОК	
04.08.16 03:00:45,885	10LCQ52AA001_F2#2	НЕТ		повт.нд	Неисправность цепей сигналов моментных муфт|ОСНОВНОЙ ПОТОК	
04.08.16 03:00:45,885	10LCQ52AA001_F2#3	НЕТ		повт.нд	Превышен момент в направлении ЗАКРЫТО|ОСНОВНОЙ ПОТОК	
04.08.16 03:00:45,885	10LCQ52AA001_F2#4	НЕТ		повт.нд	Превышен момент в направлении ОТКРЫТО|ОСНОВНОЙ ПОТОК	
04.08.16 03:00:45,885	10LCQ52AA001_OU	ОТКРЫТЬ		повт.дост	ОСНОВНОЙ ПОТОК	
04.08.16 03:00:45,885	10LCQ52AA001_Z0#0	НЕТ		повт.дост	Исполнительный механизм находится в положении ЗАКРЫТО|ОСНОВНОЙ ПОТОК	
04.08.16 03:00:45,885	10LCQ52AA001_Z0#1	ДА		повт.дост	Исполнительный механизм находится в положении ОТКРЫТО|ОСНОВНОЙ ПОТОК	
04.08.16 03:00:45,885	10LCQ52AA001_Z0#6	НЕТ		повт.дост	Недостоверное состояние исполнительного механизма|ОСНОВНОЙ ПОТОК	
04.08.16 03:00:45,885	10LCQ52AA001_Z0#7	НЕТ		повт.дост	Недостоверное состояние исполнительного механизма|ОСНОВНОЙ ПОТОК	
04.08.16 03:00:45,885	10LCQ52AA002_B0#0	НЕТ		повт.нд	Дистанционная команда ЗАКРЫТЬ|ОСНОВНОЙ ПОТОК	
04.08.16 03:00:45,885	10LCQ52AA002_B0#1	НЕТ		повт.нд	Дистанционная команда ОТКРЫТЬ|ОСНОВНОЙ ПОТОК	
04.08.16 03:00:45,885	10LCQ52AA002_F0#5	ДА		повт.дост	Обобщенный сигнал неисправности управления|ОСНОВНОЙ ПОТОК	
04.08.16 03:00:45,885	10LCQ52AA002_F1#0	НЕТ		повт.дост	Превышение контрольного времени в направлении ЗАКРЫТО|ОСНОВНОЙ ПОТОК	
04.08.16 03:00:45,885	10LCQ52AA002_F1#1	НЕТ		повт.дост	Превышение контрольного времени в направлении ОТКРЫТО|ОСНОВНОЙ ПОТОК	
04.08.16 03:00:45,885	10LCQ52AA002_F1#2	НЕТ		повт.дост	Несоответствие состояния ЗАКРЫТО исполнительного механизма команде ОТКРЫТЬ. Требует квитирования.|ОСНОВНОЙ ПОТОК	
04.08.16 03:00:45,885	10LCQ52AA002_F1#3	НЕТ		повт.дост	Несоответствие состояния ОТКРЫТО исполнительного механизма команде ЗАКРЫТЬ. Требует квитирования.|ОСНОВНОЙ ПОТОК	
04.08.16 03:00:45,885	10LCQ52AA002_F1#4	ДА		повт.дост	Неисправность схемы управления|ОСНОВНОЙ ПОТОК	
04.08.16 03:00:45,885	10LCQ52AA002_F1#5	НЕТ		повт.дост	Тестовый режим|ОСНОВНОЙ ПОТОК	
04.08.16 03:00:45,885	10LCQ52AA002_F1#6	НЕТ		повт.дост	Снижение напряжения питания|ОСНОВНОЙ ПОТОК	
04.08.16 03:00:45,885	10LCQ52AA002_F1#7	НЕТ		повт.дост	Неисправность цепей командных выходов|ОСНОВНОЙ ПОТОК	
04.08.16 03:00:45,885	10LCQ52AA002_F2#0	НЕТ		повт.нд	Местное управление|ОСНОВНОЙ ПОТОК	
04.08.16 03:00:45,885	10LCQ52AA002_F2#1	НЕТ		повт.нд	Неисправность цепей сигналов концевых выключателей|ОСНОВНОЙ ПОТОК	
04.08.16 03:00:45,885	10LCQ52AA002_F2#2	НЕТ		повт.нд	Неисправность цепей сигналов моментных муфт|ОСНОВНОЙ ПОТОК	
04.08.16 03:00:45,885	10LCQ52AA002_F2#3	НЕТ		повт.нд	Превышен момент в направлении ЗАКРЫТО|ОСНОВНОЙ ПОТОК	
04.08.16 03:00:45,885	10LCQ52AA002_F2#4	НЕТ		повт.нд	Превышен момент в направлении ОТКРЫТО|ОСНОВНОЙ ПОТОК	
04.08.16 03:00:45,885	10LCQ52AA002_OU	ОТКРЫТЬ		повт.дост	ОСНОВНОЙ ПОТОК	
04.08.16 03:00:45,885	10LCQ52AA002_Z0#0	НЕТ		повт.дост	Исполнительный механизм находится в положении ЗАКРЫТО|ОСНОВНОЙ ПОТОК	
04.08.16 03:00:45,885	10LCQ52AA002_Z0#1	ДА		повт.дост	Исполнительный механизм находится в положении ОТКРЫТО|ОСНОВНОЙ ПОТОК	
04.08.16 03:00:45,885	10LCQ52AA002_Z0#6	НЕТ		повт.дост	Недостоверное состояние исполнительного механизма|ОСНОВНОЙ ПОТОК	
04.08.16 03:00:45,885	10LCQ52AA002_Z0#7	НЕТ		повт.дост	Недостоверное состояние исполнительного механизма|ОСНОВНОЙ ПОТОК	
04.08.16 03:00:45,885	10LCQ52AA003_B0#0	НЕТ		повт.нд	Дистанционная команда ЗАКРЫТЬ|КОНТРОЛЬНЫЙ ДРЕНАЖ	
04.08.16 03:00:45,885	10LCQ52AA003_B0#1	НЕТ		повт.нд	Дистанционная команда ОТКРЫТЬ|КОНТРОЛЬНЫЙ ДРЕНАЖ	
04.08.16 03:00:45,885	10LCQ52AA003_F0#5	НЕТ		повт.нд	Обобщенный сигнал неисправности управления|КОНТРОЛЬНЫЙ ДРЕНАЖ	
04.08.16 03:00:45,885	10LCQ52AA003_F1#0	НЕТ		повт.нд	Превышение контрольного времени в направлении ЗАКРЫТО|КОНТРОЛЬНЫЙ ДРЕНАЖ	
04.08.16 03:00:45,885	10LCQ52AA003_F1#1	НЕТ		повт.нд	Превышение контрольного времени в направлении ОТКРЫТО|КОНТРОЛЬНЫЙ ДРЕНАЖ	
04.08.16 03:00:45,885	10LCQ52AA003_F1#2	НЕТ		повт.нд	Несоответствие состояния ЗАКРЫТО исполнительного механизма команде ОТКРЫТЬ. Требует квитирования.|КОНТРОЛЬНЫЙ ДРЕНАЖ	
04.08.16 03:00:45,885	10LCQ52AA003_F1#3	НЕТ		повт.нд	Несоответствие состояния ОТКРЫТО исполнительного механизма команде ЗАКРЫТЬ. Требует квитирования.|КОНТРОЛЬНЫЙ ДРЕНАЖ	
04.08.16 03:00:45,885	10LCQ52AA003_F1#4	НЕТ		повт.нд	Неисправность схемы управления|КОНТРОЛЬНЫЙ ДРЕНАЖ	
04.08.16 03:00:45,885	10LCQ52AA003_F1#5	НЕТ		повт.нд	Тестовый режим|КОНТРОЛЬНЫЙ ДРЕНАЖ	
04.08.16 03:00:45,885	10LCQ52AA003_F1#6	НЕТ		повт.нд	Снижение напряжения питания|КОНТРОЛЬНЫЙ ДРЕНАЖ	
04.08.16 03:00:45,885	10LCQ52AA003_F1#7	НЕТ		повт.нд	Неисправность цепей командных выходов|КОНТРОЛЬНЫЙ ДРЕНАЖ	
04.08.16 03:00:45,885	10LCQ52AA003_F2#0	НЕТ		повт.нд	Местное управление|КОНТРОЛЬНЫЙ ДРЕНАЖ	
04.08.16 03:00:45,885	10LCQ52AA003_F2#1	НЕТ		повт.нд	Неисправность цепей сигналов концевых выключателей|КОНТРОЛЬНЫЙ ДРЕНАЖ	
04.08.16 03:00:45,885	10LCQ52AA003_F2#2	НЕТ		повт.нд	Неисправность цепей сигналов моментных муфт|КОНТРОЛЬНЫЙ ДРЕНАЖ	
04.08.16 03:00:45,885	10LCQ52AA003_F2#3	НЕТ		повт.нд	Превышен момент в направлении ЗАКРЫТО|КОНТРОЛЬНЫЙ ДРЕНАЖ	
04.08.16 03:00:45,885	10LCQ52AA003_F2#4	НЕТ		повт.нд	Превышен момент в направлении ОТКРЫТО|КОНТРОЛЬНЫЙ ДРЕНАЖ	
04.08.16 03:00:45,885	10LCQ52AA003_OU	Нет команд  пл		повт.нет	КОНТРОЛЬНЫЙ ДРЕНАЖ	
04.08.16 03:00:45,885	10LCQ52AA003_Z0#0	ДА		повт.нд	Исполнительный механизм находится в положении ЗАКРЫТО|КОНТРОЛЬНЫЙ ДРЕНАЖ	
04.08.16 03:00:45,885	10LCQ52AA003_Z0#1	НЕТ		повт.нд	Исполнительный механизм находится в положении ОТКРЫТО|КОНТРОЛЬНЫЙ ДРЕНАЖ	
04.08.16 03:00:45,885	10LCQ52AA003_Z0#6	НЕТ		повт.нд	Недостоверное состояние исполнительного механизма|КОНТРОЛЬНЫЙ ДРЕНАЖ	
04.08.16 03:00:45,885	10LCQ52AA003_Z0#7	НЕТ		повт.нд	Недостоверное состояние исполнительного механизма|КОНТРОЛЬНЫЙ ДРЕНАЖ	
